Date,North mean,North median,North std,Central mean,Central median,Central std,South mean,South median,South std,Total mean,Total median,Total std
2020-03-30,26.444647,20.845467,15.425677,22.735817,16.32077,15.27012,26.884617,23.016388,12.392164,25.179626,20.453281,15.0529585
2020-04-04,22.32025,17.684095,13.893681,16.538185,11.04254,12.179063,27.412495,23.135319,13.202924,21.009462,17.990145,13.696328
2020-04-11,15.865493,12.930396,9.645751,13.267652,9.471262,9.063201,31.252499,28.804558,10.824858,17.190687,14.04415,11.291918
2020-04-16,18.266077,14.864737,11.442564,13.141665,9.252526,9.485044,29.47779,26.55475,11.385186,18.096806,15.362946,11.981746
2020-04-21,19.032736,14.592654,12.510862,16.259636,10.071327,12.660337,21.65508,18.379105,9.974793,18.386446,14.724459,12.366298
2020-04-24,21.769922,16.737055,13.744748,17.857002,11.432116,13.7951145,26.343252,22.751886,15.5542755,20.847675,16.282677,14.225353
2020-04-26,25.92501,22.88918,14.21496,19.526047,13.61216,14.231707,20.867449,17.945614,9.87287,22.900093,18.92258,13.991733
2020-05-09,21.330793,18.628593,16.322887,18.003347,15.724754,12.046754,28.621181,17.763618,32.786575,21.237457,17.531237,18.683094
2020-05-11,23.020792,20.968287,13.124187,18.119797,14.337955,11.6350765,17.769606,14.716171,9.872841,20.496487,17.215254,12.418129
2020-05-14,16.211042,12.90677,15.670297,11.974129,9.62181,8.726781,20.708706,17.783901,11.436956,15.081374,12.435798,13.184935
2020-05-16,14.489186,12.169651,9.87584,11.1070795,8.8453865,7.52001,18.56435,16.097368,9.214975,13.880232,11.774057,9.32664
2020-05-24,15.69524,12.982433,9.717573,12.440913,9.277372,8.593025,18.142572,15.2625065,8.585699,14.895086,12.616025,9.372445
2020-05-26,16.306063,13.690052,10.614988,12.147075,9.512966,7.959041,17.742735,15.291841,8.376939,15.036749,12.692717,9.672026
2020-05-29,14.287556,11.93231,10.266039,10.366182,8.394768,6.9615726,14.794864,13.045231,6.32911,12.967099,11.080217,8.898665
2020-05-31,14.640699,11.566863,10.525039,11.359238,8.537257,7.7973795,15.113134,13.194584,6.97908,13.538437,10.998139,9.294532
2020-06-03,15.369493,13.431835,9.139639,12.106658,9.6993885,7.707048,16.897678,14.973574,7.0727806,14.4310875,12.898487,8.549873
2020-06-08,20.609894,18.480734,11.939899,17.656515,15.598894,9.979476,17.346083,15.259556,7.4837036,19.07215,16.657291,10.804852
2020-06-20,18.718605,16.380423,11.662393,15.348511,12.329594,9.512511,18.15754,15.2216,10.116603,17.432686,14.804025,10.825894
2020-06-23,17.702385,15.6173725,9.766314,13.795986,10.754406,8.685693,18.478802,15.599533,9.434608,16.425653,14.278088,9.54368
2020-07-03,20.112427,19.190983,9.252759,15.781745,13.219979,9.418867,16.74609,13.655644,10.304226,18.063213,16.443615,9.68614
2020-07-10,18.784227,17.11268,9.277432,14.268249,11.894184,7.9926,17.098732,14.55138,9.338406,16.925886,14.860853,9.082781
2020-07-15,21.3812,19.997894,10.230573,17.907665,15.853153,9.446623,23.487156,21.11437,10.911847,20.452974,19.080832,10.260045
2020-07-18,21.53315,19.466484,11.038711,15.643459,13.891367,7.8985653,21.212551,19.163921,8.193944,19.298315,17.338882,9.948275
2020-07-20,23.278385,22.225924,10.2782,18.53387,16.21519,9.514863,24.31496,21.83454,10.797699,21.741415,20.178383,10.36941
2020-07-23,24.775797,23.265083,11.012728,20.173258,18.222702,10.112717,26.39759,23.981115,10.0442915,23.379599,21.899075,10.831975
2020-08-02,23.36321,21.68245,11.257083,18.042852,14.419542,10.727888,18.04081,15.018717,10.840194,20.688187,18.09285,11.326434
2020-08-04,23.596878,21.677471,14.802779,18.216724,15.168497,10.429441,22.67659,17.203499,18.59831,21.507362,18.436947,14.359646
2020-08-07,22.357046,20.508945,10.687794,18.58266,14.109004,11.569393,20.256092,17.366676,12.331251,20.815018,18.070621,11.350923
2020-08-09,22.381096,20.403687,10.613697,18.635593,14.970305,11.1265955,18.692654,15.536897,10.420924,20.49533,17.910389,10.921655
2020-08-22,18.139427,15.943859,10.801633,17.014387,13.82965,11.4221325,27.761032,23.823517,14.069647,19.153345,17.0337,12.095454
2020-08-27,20.305775,17.862572,11.638292,18.73481,15.393774,11.08246,22.057861,17.76621,12.458722,19.996288,17.099161,11.61483
2020-09-13,59.877636,57.855705,16.97947,40.131012,38.494625,13.011223,35.301647,34.526787,7.6607566,49.197014,47.452072,18.063797
2020-09-18,41.24857,40.380264,8.705389,30.799547,28.009424,10.782295,30.260118,28.763235,7.9679546,35.919277,36.009842,10.794314
2020-10-01,36.928364,34.49369,12.870786,28.926115,24.732277,12.513481,27.651169,23.668888,11.780183,32.712063,29.58805,13.267089
2020-10-21,32.88563,29.677408,12.413165,28.90885,26.049208,9.422899,33.732243,30.35957,10.601218,31.648167,28.95358,11.362562
2020-10-28,38.88512,37.128654,9.893809,31.39106,26.657383,13.650757,43.28332,40.117344,11.692496,36.866066,36.315018,12.383244
2020-11-17,26.410803,25.01934,10.068199,23.333067,20.502012,12.1126795,43.725567,41.20153,12.682513,27.47271,26.107826,12.83173
2020-12-10,21.126837,20.739485,11.588476,29.096828,27.726763,20.272623,24.072433,20.982456,14.524829,25.353401,23.952526,17.11168
2020-12-12,25.436993,23.542582,14.837274,22.438787,19.490461,12.214157,20.173433,17.424074,9.750183,23.59791,21.172848,13.433797
2020-12-30,19.15204,14.987497,14.359486,25.477955,24.522827,13.806988,16.742418,11.721207,15.490498,19.02365,14.392004,14.587391
2021-01-04,21.237411,12.300416,23.886309,26.604513,26.291948,18.381731,20.970146,12.245258,28.109669,21.694801,12.7794485,24.453596
2021-01-31,26.617039,27.034817,7.2061477,19.663635,16.903622,8.1369,19.741234,18.192133,5.7729807,21.429544,19.639572,8.380085
2021-02-05,33.480087,32.016483,15.90814,25.025,19.064182,16.842072,34.073616,30.075624,13.018327,30.540506,29.618261,16.375666
2021-02-08,29.100195,26.465086,16.3644,25.105997,19.788841,18.418356,27.711557,23.075186,15.359007,27.472855,24.39436,17.06051
2021-02-13,79.45248,64.0206,50.07415,36.779823,31.72108,24.179518,15.862836,9.856274,15.441082,54.95675,42.191536,46.196045
2021-02-15,90.92424,73.187515,58.284855,37.708984,27.546936,32.714504,22.626226,13.130353,23.619946,61.046772,44.7514,54.606052
2021-02-18,45.62209,36.916702,34.348854,25.445305,22.041553,20.832476,19.741682,13.370554,17.821165,34.77672,28.86172,30.293428
2021-02-20,61.699295,46.904102,40.3919,23.482557,18.79379,16.43511,31.23585,21.29922,25.664053,42.829735,31.90288,36.135445
2021-02-23,51.37122,42.38305,34.63808,35.48394,24.108856,29.990631,95.46045,80.499985,61.249718,51.6118,39.524323,42.346443
2021-03-05,56.577377,53.110275,29.156607,60.370476,53.382465,33.40763,108.35567,93.52043,62.188396,65.75343,57.26264,41.594475
2021-03-10,42.59167,40.639015,24.142315,33.57572,28.73539,20.040604,46.72565,41.16752,27.30583,40.020317,36.940735,23.849716
2021-03-12,54.521626,51.60982,21.34709,41.441166,41.94027,19.639648,30.378145,26.643572,18.271944,46.768806,45.89063,22.300274
2021-03-15,51.61924,49.275528,23.647419,35.39078,27.363329,22.146452,20.08365,17.766802,11.420555,41.99993,38.890083,24.547915
2021-03-27,32.602978,30.499138,11.731412,25.927258,22.72018,10.937708,32.01115,27.64333,15.004595,30.133564,27.88895,12.382441
2021-03-30,25.851788,22.654026,13.394392,22.19981,18.811451,11.366989,27.709845,22.18924,15.201723,24.846165,21.684387,13.153996
2021-04-01,44.001793,37.268364,27.97564,28.711964,29.26599,17.88298,30.752815,21.692444,26.218922,37.029556,32.81879,26.523952
2021-04-04,36.737164,34.575302,13.240284,29.352839,25.476654,14.593991,37.760944,32.188316,17.13794,34.260155,32.178078,14.802548
2021-04-24,34.5654,24.454996,35.623837,24.614794,18.894545,19.517427,47.799793,29.551212,47.91803,28.75964,20.822693,28.223286
2021-04-26,27.203068,24.149925,11.88966,22.409855,17.816362,11.636781,33.238792,27.613667,16.88706,26.378916,23.372917,13.135763
2021-04-29,27.775644,24.835112,12.444743,18.928207,14.559834,11.121979,25.45305,20.081303,15.466252,24.282104,20.877113,13.127257
2021-05-26,23.445698,20.642658,11.0057535,17.82232,14.240925,9.608737,20.729288,16.507782,12.537339,21.036629,17.832912,11.064259
2021-05-29,25.347202,23.529148,11.402356,17.749716,15.057314,8.923865,24.62964,21.692139,10.702193,22.479546,20.504574,11.041462
2021-06-13,18.300026,15.44186,9.860178,16.093958,12.696643,8.824878,23.018167,20.809807,7.767381,18.209532,16.539715,9.46512
2021-06-15,18.382912,14.460149,10.736605,15.387109,11.560519,9.10996,20.77787,17.721256,9.693303,17.665691,14.791013,10.19051
2021-07-03,27.167526,23.925976,12.445105,22.287642,17.728363,12.428467,20.368587,16.891287,11.161637,24.421515,20.638187,12.56694
2021-07-10,23.985687,22.206375,10.573443,19.532495,16.490746,10.475443,20.984995,18.009838,11.414618,21.955544,19.780647,10.8575535
2021-07-13,22.796522,21.52785,9.916079,17.570864,14.646645,9.7004385,17.75586,15.089241,8.592898,20.19317,18.12739,9.987072
2021-07-18,18.704163,16.00422,10.718053,16.831701,12.017574,10.99975,15.302534,11.083542,10.769963,17.524618,13.714584,10.89354
2021-07-20,18.716022,16.76268,9.983575,15.519745,12.238193,9.787916,14.726097,12.039207,9.667725,16.987013,14.387732,10.014509
2021-07-23,19.089716,16.5141,10.64671,14.799678,11.337698,9.399428,13.809001,10.338486,9.954276,16.782377,13.377302,10.375459
2021-07-25,19.862621,16.337545,12.325887,18.064266,14.652725,11.066027,16.715174,13.790696,9.86367,18.638243,15.09249,11.521983
2021-07-28,20.758862,18.36226,10.821583,17.718021,13.574873,10.71832,16.364908,12.32411,11.006065,19.016993,15.706221,10.94924
2021-07-30,19.459015,18.273317,10.03151,14.740924,12.604431,9.36999,16.97676,14.400957,11.056599,17.430754,16.029242,10.191247
2021-08-02,21.372522,19.061588,15.55385,17.533886,14.040067,11.300584,15.048352,11.208044,11.8235035,18.827883,15.768833,13.653503
2021-08-04,18.841064,14.932619,14.16744,18.396772,15.200886,13.99231,13.683188,9.334985,12.274437,17.902748,13.457473,13.954294
2021-08-19,28.182339,26.709044,9.860687,22.594126,20.084042,10.544293,22.782368,20.73848,8.454286,25.395643,24.044186,10.293641
2021-08-22,26.848942,25.123106,9.702227,20.685934,18.292902,9.740382,21.392643,19.254862,8.47222,23.856363,22.36057,9.996633
2021-09-26,29.00072,26.31649,12.63894,23.724152,19.859776,13.292787,21.620317,18.738815,12.052403,26.019968,23.392075,13.151288
2021-09-28,32.519436,31.296017,10.786827,24.859034,22.639645,9.372203,23.701136,22.387075,6.781915,28.203026,26.960554,10.518923
